model,openml_task_id,openml_dataset_id,openml_dataset_name,task,dataset_size,search_type,seed,device,hp__n_features,hp__n_classes,hp__dim,hp__n_layers,hp__n_heads,hp__attn_dropout,hp__y_as_float_embedding,hp__linear_attention,hp__max_samples_support,hp__max_samples_query,hp__max_epochs,hp__optimizer,hp__lr,hp__weight_decay,hp__lr_scheduler,hp__lr_scheduler_patience,hp__early_stopping_patience,hp__use_pretrained_weights,hp__path_to_weights,hp__n_ensembles,hp__use_quantile_transformer,hp__use_feature_count_scaling,hp__name,score_train_mean,score_val_mean,score_test_mean,loss_train_mean,loss_val_mean,loss_test_mean,scores_train,scores_val,scores_test,losses_train,losses_val,losses_test
FOUNDATION,361110,44156,electricity,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_160000.pt,1,True,True,Foundation,0.9352999925613403,0.8487473726272583,0.8506923317909241,0.19410091638565063,0.3387928903102875,0.334459513425827,[0.9352999925613403],[0.8487473726272583],[0.8506923317909241],[0.19410091638565063],[0.3387928903102875],[0.334459513425827]
FOUNDATION,361111,44157,eye_movements,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:7,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_160000.pt,1,True,True,Foundation,0.9195618232091268,0.6364522377649943,0.6516572634379069,0.31620978315671283,0.6170389850934347,0.609006941318512,"[0.9295774698257446, 0.924131453037262, 0.9049765467643738]","[0.6505848169326782, 0.5994151830673218, 0.6593567132949829]","[0.6604127287864685, 0.6366478800773621, 0.6579111814498901]","[0.28810006380081177, 0.3032357394695282, 0.3572935461997986]","[0.6083003282546997, 0.6498078107833862, 0.593008816242218]","[0.6054168343544006, 0.6201782822608948, 0.6014257073402405]"
FOUNDATION,361113,44159,covertype,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:7,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_160000.pt,1,True,True,Foundation,0.9571999907493591,0.876479983329773,0.8762000203132629,0.13060739636421204,0.29171425104141235,0.2951754033565521,[0.9571999907493591],[0.876479983329773],[0.8762000203132629],[0.13060739636421204],[0.29171425104141235],[0.2951754033565521]
FOUNDATION,361282,45035,albert,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_160000.pt,1,True,True,Foundation,0.6983000040054321,0.6511226296424866,0.6480445265769958,0.5837452411651611,0.6249862909317017,0.6276377439498901,[0.6983000040054321],[0.6511226296424866],[0.6480445265769958],[0.5837452411651611],[0.6249862909317017],[0.6276377439498901]
FOUNDATION,361283,45036,default-of-credit-card-clients,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_160000.pt,1,True,True,Foundation,0.7357014815012614,0.6892797152201334,0.7154471476872762,0.529898981253306,0.5912600557009379,0.5642367601394653,"[0.7351991534233093, 0.7365984916687012, 0.7353067994117737]","[0.6993299722671509, 0.6716917753219604, 0.6968173980712891]","[0.7105451822280884, 0.72453373670578, 0.7112625241279602]","[0.5322254300117493, 0.5288416743278503, 0.5286298394203186]","[0.5830163359642029, 0.6049873232841492, 0.5857765078544617]","[0.5683830380439758, 0.5561898350715637, 0.5681374073028564]"
FOUNDATION,361285,45038,road-safety,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:6,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_160000.pt,1,True,True,Foundation,0.8852999806404114,0.7652974128723145,0.7630000114440918,0.29887643456459045,0.44976234436035156,0.4475991427898407,[0.8852999806404114],[0.7652974128723145],[0.7630000114440918],[0.29887643456459045],[0.44976234436035156],[0.4475991427898407]
FOUNDATION,361286,45039,compas-two-years,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_160000.pt,1,True,True,Foundation,0.6861334641774496,0.6815809011459351,0.6836049954096476,0.5955649813016256,0.6009529630343119,0.6024763186772665,"[0.6821058392524719, 0.6849827170372009, 0.6913118362426758]","[0.6845637559890747, 0.6845637559890747, 0.6756151914596558]","[0.668264627456665, 0.6893576383590698, 0.693192720413208]","[0.5922160148620605, 0.6002122759819031, 0.5942666530609131]","[0.6013069152832031, 0.5854225754737854, 0.6161293983459473]","[0.6175190806388855, 0.5958355665206909, 0.5940743088722229]"
