model,openml_task_id,openml_dataset_id,openml_dataset_name,task,dataset_size,search_type,seed,device,hp__n_features,hp__n_classes,hp__dim,hp__n_layers,hp__n_heads,hp__attn_dropout,hp__y_as_float_embedding,hp__linear_attention,hp__max_samples_support,hp__max_samples_query,hp__max_epochs,hp__optimizer,hp__lr,hp__weight_decay,hp__lr_scheduler,hp__lr_scheduler_patience,hp__early_stopping_patience,hp__use_pretrained_weights,hp__path_to_weights,hp__n_ensembles,hp__use_quantile_transformer,hp__use_feature_count_scaling,hp__name,score_train_mean,score_val_mean,score_test_mean,loss_train_mean,loss_val_mean,loss_test_mean,scores_train,scores_val,scores_test,losses_train,losses_val,losses_test
FOUNDATION,361110,44156,electricity,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:6,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_80000.pt,1,True,True,Foundation,0.9024999737739563,0.8334113955497742,0.8329319953918457,0.24316948652267456,0.3652913272380829,0.36469051241874695,[0.9024999737739563],[0.8334113955497742],[0.8329319953918457],[0.24316948652267456],[0.3652913272380829],[0.36469051241874695]
FOUNDATION,361111,44157,eye_movements,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_80000.pt,1,True,True,Foundation,0.8614710370699564,0.6330409447352091,0.6193454265594482,0.40328946709632874,0.6303112109502157,0.6399233142534891,"[0.8734272122383118, 0.8692957758903503, 0.8416901230812073]","[0.6432748436927795, 0.6330409646034241, 0.6228070259094238]","[0.629143238067627, 0.6103814840316772, 0.6185115575790405]","[0.3715594410896301, 0.39141467213630676, 0.4468942880630493]","[0.6290804147720337, 0.6285346746444702, 0.6333185434341431]","[0.6382013559341431, 0.639073371887207, 0.6424952149391174]"
FOUNDATION,361113,44159,covertype,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_80000.pt,1,True,True,Foundation,0.9348000288009644,0.8676999807357788,0.8693400025367737,0.17336642742156982,0.3072475790977478,0.30385497212409973,[0.9348000288009644],[0.8676999807357788],[0.8693400025367737],[0.17336642742156982],[0.3072475790977478],[0.30385497212409973]
FOUNDATION,361282,45035,albert,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_80000.pt,1,True,True,Foundation,0.6837999820709229,0.6588600873947144,0.649139940738678,0.5933201909065247,0.6236472725868225,0.6274595856666565,[0.6837999820709229],[0.6588600873947144],[0.649139940738678],[0.5933201909065247],[0.6236472725868225],[0.6274595856666565]
FOUNDATION,361283,45036,default-of-credit-card-clients,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:7,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_80000.pt,1,True,True,Foundation,0.7322569092114767,0.6940256953239441,0.7117407917976379,0.5331188042958578,0.5890533924102783,0.5685175458590189,"[0.7311087250709534, 0.7331539392471313, 0.7325080633163452]","[0.6984924674034119, 0.6792294979095459, 0.7043551206588745]","[0.7087517976760864, 0.7180774807929993, 0.7083930969238281]","[0.5358907580375671, 0.5303089022636414, 0.5331567525863647]","[0.5741481781005859, 0.6088204383850098, 0.5841915607452393]","[0.5701258778572083, 0.5592624545097351, 0.5761643052101135]"
FOUNDATION,361285,45038,road-safety,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_80000.pt,1,True,True,Foundation,0.8654000163078308,0.7625131011009216,0.7588199973106384,0.3276616334915161,0.46401217579841614,0.46676260232925415,[0.8654000163078308],[0.7625131011009216],[0.7588199973106384],[0.3276616334915161],[0.46401217579841614],[0.46676260232925415]
FOUNDATION,361286,45039,compas-two-years,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:6,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_80000.pt,1,True,True,Foundation,0.6844073534011841,0.6875466108322144,0.6810482740402222,0.592836598555247,0.5988488594690958,0.6021240949630737,"[0.6913118362426758, 0.6800920367240906, 0.6818181872367859]","[0.68232661485672, 0.6935123205184937, 0.6868008971214294]","[0.6586769223213196, 0.6845637559890747, 0.6999041438102722]","[0.5868462920188904, 0.5980167984962463, 0.5936467051506042]","[0.5981894731521606, 0.5850420594215393, 0.6133150458335876]","[0.6175352334976196, 0.5953546166419983, 0.5934824347496033]"
