model,openml_task_id,openml_dataset_id,openml_dataset_name,task,dataset_size,search_type,seed,device,hp__n_features,hp__n_classes,hp__dim,hp__n_layers,hp__n_heads,hp__attn_dropout,hp__y_as_float_embedding,hp__linear_attention,hp__max_samples_support,hp__max_samples_query,hp__max_epochs,hp__optimizer,hp__lr,hp__weight_decay,hp__lr_scheduler,hp__lr_scheduler_patience,hp__early_stopping_patience,hp__use_pretrained_weights,hp__path_to_weights,hp__n_ensembles,hp__use_quantile_transformer,hp__use_feature_count_scaling,hp__name,score_train_mean,score_val_mean,score_test_mean,loss_train_mean,loss_val_mean,loss_test_mean,scores_train,scores_val,scores_test,losses_train,losses_val,losses_test
FOUNDATION,361110,44156,electricity,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-03/12-57-40/weights/model_step_120000.pt,1,True,True,Foundation,0.789900004863739,0.784242570400238,0.7876781225204468,0.43305110931396484,0.44351255893707275,0.43921151757240295,[0.789900004863739],[0.784242570400238],[0.7876781225204468],[0.43305110931396484],[0.44351255893707275],[0.43921151757240295]
FOUNDATION,361111,44157,eye_movements,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-03/12-57-40/weights/model_step_120000.pt,1,True,True,Foundation,0.6176525751749674,0.5999025305112203,0.5920366843541464,0.6461954116821289,0.660029391447703,0.6636726260185242,"[0.6189671158790588, 0.606760561466217, 0.6272300481796265]","[0.609649121761322, 0.609649121761322, 0.5804093480110168]","[0.5909943580627441, 0.5828642845153809, 0.602251410484314]","[0.6415214538574219, 0.6542881727218628, 0.642776608467102]","[0.6619291305541992, 0.6591485738754272, 0.6590104699134827]","[0.6651636362075806, 0.668570876121521, 0.657283365726471]"
FOUNDATION,361113,44159,covertype,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-03/12-57-40/weights/model_step_120000.pt,1,True,True,Foundation,0.7918999791145325,0.7769399881362915,0.7787600159645081,0.44468384981155396,0.4682760238647461,0.4626133143901825,[0.7918999791145325],[0.7769399881362915],[0.7787600159645081],[0.44468384981155396],[0.4682760238647461],[0.4626133143901825]
FOUNDATION,361282,45035,albert,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:0,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-03/12-57-40/weights/model_step_120000.pt,1,True,True,Foundation,0.6583999991416931,0.6576856374740601,0.649347186088562,0.6182626485824585,0.6235173344612122,0.6263377070426941,[0.6583999991416931],[0.6576856374740601],[0.649347186088562],[0.6182626485824585],[0.6235173344612122],[0.6263377070426941]
FOUNDATION,361283,45036,default-of-credit-card-clients,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:1,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-03/12-57-40/weights/model_step_120000.pt,1,True,True,Foundation,0.710226039091746,0.6831379135449728,0.7031324704488119,0.5580508708953857,0.5967409014701843,0.575931966304779,"[0.7051668167114258, 0.7111948132514954, 0.7143164873123169]","[0.695142388343811, 0.6557788848876953, 0.6984924674034119]","[0.6901004314422607, 0.7119799256324768, 0.707317054271698]","[0.5623374581336975, 0.5604538321495056, 0.5513613224029541]","[0.5796769261360168, 0.6197416186332703, 0.5908041596412659]","[0.5805862545967102, 0.5675920248031616, 0.5796176195144653]"
FOUNDATION,361285,45038,road-safety,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:0,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-03/12-57-40/weights/model_step_120000.pt,1,True,True,Foundation,0.7520999908447266,0.7363404035568237,0.7336400151252747,0.4937080442905426,0.5210889577865601,0.5207903385162354,[0.7520999908447266],[0.7363404035568237],[0.7336400151252747],[0.4937080442905426],[0.5210889577865601],[0.5207903385162354]
FOUNDATION,361286,45039,compas-two-years,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:1,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-03/12-57-40/weights/model_step_120000.pt,1,True,True,Foundation,0.6818181872367859,0.6838180422782898,0.6810482541720072,0.5977639953295389,0.6018336812655131,0.6003670692443848,"[0.6875719428062439, 0.6789413094520569, 0.6789413094520569]","[0.6935123205184937, 0.6845637559890747, 0.673378050327301]","[0.6596356630325317, 0.6883988380432129, 0.6951102614402771]","[0.5929985642433167, 0.6006632447242737, 0.5996301770210266]","[0.5959386229515076, 0.5838413238525391, 0.6257210969924927]","[0.6176485419273376, 0.5921346545219421, 0.5913180112838745]"
