model,openml_task_id,openml_dataset_id,openml_dataset_name,task,dataset_size,search_type,seed,device,hp__n_features,hp__n_classes,hp__dim,hp__n_layers,hp__n_heads,hp__attn_dropout,hp__y_as_float_embedding,hp__linear_attention,hp__max_samples_support,hp__max_samples_query,hp__max_epochs,hp__optimizer,hp__lr,hp__weight_decay,hp__lr_scheduler,hp__lr_scheduler_patience,hp__early_stopping_patience,hp__use_pretrained_weights,hp__path_to_weights,hp__n_ensembles,hp__use_quantile_transformer,hp__use_feature_count_scaling,hp__name,score_train_mean,score_val_mean,score_test_mean,loss_train_mean,loss_val_mean,loss_test_mean,scores_train,scores_val,scores_test,losses_train,losses_val,losses_test
FOUNDATION,361110,44156,electricity,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_40000.pt,1,True,True,Foundation,0.8672999739646912,0.8272067308425903,0.82676100730896,0.3085359036922455,0.3790530264377594,0.37846335768699646,[0.8672999739646912],[0.8272067308425903],[0.82676100730896],[0.3085359036922455],[0.3790530264377594],[0.37846335768699646]
FOUNDATION,361111,44157,eye_movements,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_40000.pt,1,True,True,Foundation,0.7119874755541483,0.6038011709849039,0.5918282270431519,0.5803059736887614,0.6564957698186239,0.6653890411059061,"[0.7554929852485657, 0.6925821304321289, 0.6878873109817505]","[0.6125730872154236, 0.5935672521591187, 0.6052631735801697]","[0.6066291332244873, 0.5822389125823975, 0.5866166353225708]","[0.5289267897605896, 0.6160914897918701, 0.5958996415138245]","[0.6614185571670532, 0.6580226421356201, 0.6500461101531982]","[0.6607171297073364, 0.6683264970779419, 0.6671234965324402]"
FOUNDATION,361113,44159,covertype,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:0,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_40000.pt,1,True,True,Foundation,0.8906000256538391,0.83788001537323,0.8385000228881836,0.2668832838535309,0.3610839545726776,0.36081352829933167,[0.8906000256538391],[0.83788001537323],[0.8385000228881836],[0.2668832838535309],[0.3610839545726776],[0.36081352829933167]
FOUNDATION,361282,45035,albert,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_40000.pt,1,True,True,Foundation,0.6757000088691711,0.6605871915817261,0.649613618850708,0.6030086278915405,0.622058093547821,0.6252318620681763,[0.6757000088691711],[0.6605871915817261],[0.649613618850708],[0.6030086278915405],[0.622058093547821],[0.6252318620681763]
FOUNDATION,361283,45036,default-of-credit-card-clients,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:1,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_40000.pt,1,True,True,Foundation,0.726910670598348,0.6890005469322205,0.7089909116427103,0.5381610989570618,0.5929204225540161,0.5671260952949524,"[0.7254036664962769, 0.7238966822624207, 0.7314316630363464]","[0.6901172399520874, 0.6800670027732849, 0.6968173980712891]","[0.702654242515564, 0.7202295660972595, 0.7040889263153076]","[0.5432820916175842, 0.5405163764953613, 0.5306848287582397]","[0.5750608444213867, 0.6107586026191711, 0.5929418206214905]","[0.571255087852478, 0.5545092225074768, 0.5756139755249023]"
FOUNDATION,361285,45038,road-safety,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_40000.pt,1,True,True,Foundation,0.8252000212669373,0.7614648938179016,0.757860004901886,0.37136292457580566,0.46222466230392456,0.4644118845462799,[0.8252000212669373],[0.7614648938179016],[0.757860004901886],[0.37136292457580566],[0.46222466230392456],[0.4644118845462799]
FOUNDATION,361286,45039,compas-two-years,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_40000.pt,1,True,True,Foundation,0.6873801350593567,0.6845637559890747,0.6816874345143636,0.5932609836260477,0.6017265518506368,0.6018621921539307,"[0.6887226700782776, 0.6878595948219299, 0.6855581402778625]","[0.6868008971214294, 0.6868008971214294, 0.6800894737243652]","[0.6692233681678772, 0.6893576383590698, 0.6864812970161438]","[0.5887936353683472, 0.5984428524971008, 0.5925464630126953]","[0.59725022315979, 0.5904927849769592, 0.6174366474151611]","[0.6183997988700867, 0.5942510962486267, 0.5929356813430786]"
