model,openml_task_id,openml_dataset_id,openml_dataset_name,task,dataset_size,search_type,seed,device,hp__n_features,hp__n_classes,hp__dim,hp__n_layers,hp__n_heads,hp__attn_dropout,hp__y_as_float_embedding,hp__linear_attention,hp__max_samples_support,hp__max_samples_query,hp__max_epochs,hp__optimizer,hp__lr,hp__weight_decay,hp__lr_scheduler,hp__lr_scheduler_patience,hp__early_stopping_patience,hp__use_pretrained_weights,hp__path_to_weights,hp__n_ensembles,hp__use_quantile_transformer,hp__use_feature_count_scaling,hp__name,score_train_mean,score_val_mean,score_test_mean,loss_train_mean,loss_val_mean,loss_test_mean,scores_train,scores_val,scores_test,losses_train,losses_val,losses_test
FOUNDATION,361110,44156,electricity,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:6,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_260000.pt,1,True,True,Foundation,0.9358999729156494,0.8502692580223083,0.8464780449867249,0.19133080542087555,0.34399348497390747,0.3433989882469177,[0.9358999729156494],[0.8502692580223083],[0.8464780449867249],[0.19133080542087555],[0.34399348497390747],[0.3433989882469177]
FOUNDATION,361111,44157,eye_movements,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_260000.pt,1,True,True,Foundation,0.9379029671351115,0.6476608316103617,0.6429018179575602,0.29559727509816486,0.617171068986257,0.6123696168263754,"[0.9408450722694397, 0.9397183060646057, 0.9331455230712891]","[0.6535087823867798, 0.6330409646034241, 0.6564327478408813]","[0.6429018378257751, 0.6341463327407837, 0.6516572833061218]","[0.2695450484752655, 0.2937699556350708, 0.3234768211841583]","[0.6085938811302185, 0.6425489187240601, 0.6003704071044922]","[0.6042900681495667, 0.6256465315818787, 0.6071722507476807]"
FOUNDATION,361113,44159,covertype,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_260000.pt,1,True,True,Foundation,0.9685999751091003,0.8869199752807617,0.88919997215271,0.11772549897432327,0.2697879374027252,0.268583744764328,[0.9685999751091003],[0.8869199752807617],[0.88919997215271],[0.11772549897432327],[0.2697879374027252],[0.268583744764328]
FOUNDATION,361282,45035,albert,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_260000.pt,1,True,True,Foundation,0.6952999830245972,0.6542314291000366,0.6482813954353333,0.5815694332122803,0.6235923767089844,0.6260824799537659,[0.6952999830245972],[0.6542314291000366],[0.6482813954353333],[0.5815694332122803],[0.6235923767089844],[0.6260824799537659]
FOUNDATION,361283,45036,default-of-credit-card-clients,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_260000.pt,1,True,True,Foundation,0.7363831996917725,0.6890005668004354,0.713055948416392,0.5328094760576884,0.587016781171163,0.5641727050145467,"[0.7322927713394165, 0.7433799505233765, 0.7334768772125244]","[0.7010050415992737, 0.6800670027732849, 0.6859296560287476]","[0.7076757550239563, 0.7248923778533936, 0.7065997123718262]","[0.5357357263565063, 0.5278037786483765, 0.5348889231681824]","[0.5710776448249817, 0.6038079261779785, 0.5861647725105286]","[0.5674058198928833, 0.5538066625595093, 0.5713056325912476]"
FOUNDATION,361285,45038,road-safety,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:7,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_260000.pt,1,True,True,Foundation,0.8734999895095825,0.7659853100776672,0.7681199908256531,0.32620370388031006,0.4387883245944977,0.4352981150150299,[0.8734999895095825],[0.7659853100776672],[0.7681199908256531],[0.32620370388031006],[0.4387883245944977],[0.4352981150150299]
FOUNDATION,361286,45039,compas-two-years,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_260000.pt,1,True,True,Foundation,0.6887226700782776,0.6793437798817953,0.6826462348302206,0.594492773214976,0.6001315712928772,0.6013087431589762,"[0.6941887140274048, 0.6838319897651672, 0.6881473064422607]","[0.6778523325920105, 0.6890380382537842, 0.6711409687995911]","[0.6625120043754578, 0.6855225563049316, 0.6999041438102722]","[0.589664876461029, 0.5983473658561707, 0.5954660773277283]","[0.5999126434326172, 0.5853754878044128, 0.6151065826416016]","[0.6164811849594116, 0.5971952676773071, 0.59024977684021]"
