model,openml_dataset_id,openml_dataset_name,task,dataset_size,search_type,seed,device,hp__n_features,hp__n_classes,hp__dim,hp__n_layers,hp__n_heads,hp__attn_dropout,hp__y_as_float_embedding,hp__linear_attention,hp__max_samples_support,hp__max_samples_query,hp__max_epochs,hp__optimizer,hp__lr,hp__weight_decay,hp__lr_scheduler,hp__lr_scheduler_patience,hp__early_stopping_patience,hp__use_pretrained_weights,hp__path_to_weights,hp__n_ensembles,hp__use_quantile_transformer,hp__use_feature_count_scaling,hp__name,score_train_mean,score_val_mean,score_test_mean,loss_train_mean,loss_val_mean,loss_test_mean,scores_train,scores_val,scores_test,losses_train,losses_val,losses_test
FOUNDATION,44156,electricity,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,12,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-02-09/11-49-15/weights/model_step_220000.pt,1,True,True,Foundation,0.9028000235557556,0.8402013778686523,0.8393036127090454,0.2584879994392395,0.3571011424064636,0.3512192964553833,[0.9028000235557556],[0.8402013778686523],[0.8393036127090454],[0.2584879994392395],[0.3571011424064636],[0.3512192964553833]
FOUNDATION,44157,eye_movements,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,12,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-02-09/11-49-15/weights/model_step_220000.pt,1,True,True,Foundation,0.9245696465174357,0.6549707849820455,0.6510318915049235,0.3143424292405446,0.6121471524238586,0.6115568478902181,"[0.9446009397506714, 0.9220657348632812, 0.9070422649383545]","[0.6652047038078308, 0.6345029473304749, 0.6652047038078308]","[0.6641650795936584, 0.6516572833061218, 0.6372733116149902]","[0.27244672179222107, 0.29669126868247986, 0.373889297246933]","[0.6070589423179626, 0.6184734106063843, 0.610909104347229]","[0.5965246558189392, 0.6126366853713989, 0.6255092024803162]"
FOUNDATION,44159,covertype,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:1,100,10,256,12,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-02-09/11-49-15/weights/model_step_220000.pt,1,True,True,Foundation,0.954800009727478,0.8798400163650513,0.8795599937438965,0.14288921654224396,0.2885133922100067,0.29044413566589355,[0.954800009727478],[0.8798400163650513],[0.8795599937438965],[0.14288921654224396],[0.2885133922100067],[0.29044413566589355]
FOUNDATION,45035,albert,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,12,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-02-09/11-49-15/weights/model_step_220000.pt,1,True,True,Foundation,0.6798999905586243,0.657271146774292,0.6499985456466675,0.5950016379356384,0.621489405632019,0.6246672868728638,[0.6798999905586243],[0.657271146774292],[0.6499985456466675],[0.5950016379356384],[0.621489405632019],[0.6246672868728638]
FOUNDATION,45036,default-of-credit-card-clients,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:0,100,10,256,12,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-02-09/11-49-15/weights/model_step_220000.pt,1,True,True,Foundation,0.7332974473635355,0.6903964281082153,0.7191535035769144,0.5338969628016154,0.5834871331850687,0.5618898868560791,"[0.7341226935386658, 0.7332615852355957, 0.7325080633163452]","[0.7026800513267517, 0.6817420721054077, 0.6867671608924866]","[0.7166427373886108, 0.7230989933013916, 0.717718780040741]","[0.5337294936180115, 0.5330716371536255, 0.5348897576332092]","[0.5732802748680115, 0.592807412147522, 0.5843737125396729]","[0.564611554145813, 0.5545421242713928, 0.5665159821510315]"
FOUNDATION,45038,road-safety,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,12,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-02-09/11-49-15/weights/model_step_220000.pt,1,True,True,Foundation,0.8532000184059143,0.7670335173606873,0.7672200202941895,0.3365669548511505,0.44547194242477417,0.4424310624599457,[0.8532000184059143],[0.7670335173606873],[0.7672200202941895],[0.3365669548511505],[0.44547194242477417],[0.4424310624599457]
FOUNDATION,45039,compas-two-years,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,12,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-02-09/11-49-15/weights/model_step_220000.pt,1,True,True,Foundation,0.6898734172185262,0.6808351874351501,0.6871204773585001,0.5919626156489054,0.6007741093635559,0.6013354460398356,"[0.6913118362426758, 0.6890103816986084, 0.6892980337142944]","[0.6778523325920105, 0.6778523325920105, 0.6868008971214294]","[0.6730585098266602, 0.6922339200973511, 0.6960690021514893]","[0.5875266194343567, 0.5965036749839783, 0.5918575525283813]","[0.5982580184936523, 0.5905531644821167, 0.6135111451148987]","[0.6129295825958252, 0.5967714786529541, 0.5943052768707275]"
