model,openml_task_id,openml_dataset_id,openml_dataset_name,task,dataset_size,search_type,seed,device,hp__n_features,hp__n_classes,hp__dim,hp__n_layers,hp__n_heads,hp__attn_dropout,hp__y_as_float_embedding,hp__linear_attention,hp__max_samples_support,hp__max_samples_query,hp__max_epochs,hp__optimizer,hp__lr,hp__weight_decay,hp__lr_scheduler,hp__lr_scheduler_patience,hp__early_stopping_patience,hp__use_pretrained_weights,hp__path_to_weights,hp__n_ensembles,hp__use_quantile_transformer,hp__use_feature_count_scaling,hp__name,score_train_mean,score_val_mean,score_test_mean,loss_train_mean,loss_val_mean,loss_test_mean,scores_train,scores_val,scores_test,losses_train,losses_val,losses_test
FOUNDATION,361110,44156,electricity,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_140000.pt,1,True,True,Foundation,0.9212999939918518,0.8451182246208191,0.8442705273628235,0.22064094245433807,0.34820881485939026,0.34513571858406067,[0.9212999939918518],[0.8451182246208191],[0.8442705273628235],[0.22064094245433807],[0.34820881485939026],[0.34513571858406067]
FOUNDATION,361111,44157,eye_movements,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:1,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_140000.pt,1,True,True,Foundation,0.8890766898790995,0.6359649101893107,0.6393579244613647,0.359690397977829,0.6158799330393473,0.6295177936553955,"[0.8843192458152771, 0.8867605924606323, 0.8961502313613892]","[0.6345029473304749, 0.6271929740905762, 0.6461988091468811]","[0.6391494870185852, 0.6347717046737671, 0.6441525816917419]","[0.3683628737926483, 0.33240222930908203, 0.3783060908317566]","[0.6093229055404663, 0.6193158030509949, 0.6190010905265808]","[0.6322077512741089, 0.6243568062782288, 0.6319888234138489]"
FOUNDATION,361113,44159,covertype,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_140000.pt,1,True,True,Foundation,0.9466000199317932,0.8717799782752991,0.8722000122070312,0.15641728043556213,0.30154159665107727,0.3000681400299072,[0.9466000199317932],[0.8717799782752991],[0.8722000122070312],[0.15641728043556213],[0.30154159665107727],[0.3000681400299072]
FOUNDATION,361282,45035,albert,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:1,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_140000.pt,1,True,True,Foundation,0.6935999989509583,0.6574093103408813,0.6502946019172668,0.5854477286338806,0.6227500438690186,0.6244745254516602,[0.6935999989509583],[0.6574093103408813],[0.6502946019172668],[0.5854477286338806],[0.6227500438690186],[0.6244745254516602]
FOUNDATION,361283,45036,default-of-credit-card-clients,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:0,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_140000.pt,1,True,True,Foundation,0.7355220715204874,0.6976549625396729,0.715925415356954,0.5303494532903036,0.5877469579378763,0.5627414186795553,"[0.7316469550132751, 0.7407965660095215, 0.7341226935386658]","[0.7035176157951355, 0.694304883480072, 0.695142388343811]","[0.7091104984283447, 0.72453373670578, 0.7141320109367371]","[0.5360907316207886, 0.5232328772544861, 0.531724750995636]","[0.5768288969993591, 0.603347897529602, 0.583064079284668]","[0.5659757852554321, 0.553813636302948, 0.5684348344802856]"
FOUNDATION,361285,45038,road-safety,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_140000.pt,1,True,True,Foundation,0.8705999851226807,0.760613203048706,0.7589600086212158,0.325653076171875,0.4607340395450592,0.46047765016555786,[0.8705999851226807],[0.760613203048706],[0.7589600086212158],[0.325653076171875],[0.4607340395450592],[0.46047765016555786]
FOUNDATION,361286,45039,compas-two-years,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_140000.pt,1,True,True,Foundation,0.6799961725870768,0.68232661485672,0.6839245557785034,0.5970022082328796,0.6002879540125529,0.6003400882085165,"[0.6838319897651672, 0.6777905821800232, 0.67836594581604]","[0.6800894737243652, 0.6890380382537842, 0.6778523325920105]","[0.6634707450866699, 0.6922339200973511, 0.6960690021514893]","[0.5919353365898132, 0.6012720465660095, 0.5977992415428162]","[0.6005100011825562, 0.5861412882804871, 0.6142125725746155]","[0.6177624464035034, 0.5920555591583252, 0.5912022590637207]"
