model,openml_task_id,openml_dataset_id,openml_dataset_name,task,dataset_size,search_type,seed,device,hp__n_features,hp__n_classes,hp__dim,hp__n_layers,hp__n_heads,hp__attn_dropout,hp__y_as_float_embedding,hp__linear_attention,hp__max_samples_support,hp__max_samples_query,hp__max_epochs,hp__optimizer,hp__lr,hp__weight_decay,hp__lr_scheduler,hp__lr_scheduler_patience,hp__early_stopping_patience,hp__use_pretrained_weights,hp__path_to_weights,hp__n_ensembles,hp__use_quantile_transformer,hp__use_feature_count_scaling,hp__name,score_train_mean,score_val_mean,score_test_mean,loss_train_mean,loss_val_mean,loss_test_mean,scores_train,scores_val,scores_test,losses_train,losses_val,losses_test
FOUNDATION,361110,44156,electricity,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:1,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-06/11-37-58/weights/model_step_40000.pt,1,True,True,Foundation,0.8478999733924866,0.8210021257400513,0.8209412097930908,0.3388759195804596,0.3930993974208832,0.38924750685691833,[0.8478999733924866],[0.8210021257400513],[0.8209412097930908],[0.3388759195804596],[0.3930993974208832],[0.38924750685691833]
FOUNDATION,361111,44157,eye_movements,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-06/11-37-58/weights/model_step_40000.pt,1,True,True,Foundation,0.7171205083529154,0.6047758261362711,0.6051698923110962,0.5734308759371439,0.6504742701848348,0.6600420077641805,"[0.7393427491188049, 0.719061017036438, 0.6929577589035034]","[0.5891813039779663, 0.6111111044883728, 0.6140350699424744]","[0.5997498631477356, 0.6072545051574707, 0.6085053086280823]","[0.5486971139907837, 0.577229380607605, 0.5943661332130432]","[0.6502029895782471, 0.6494311690330505, 0.6517886519432068]","[0.6633782982826233, 0.6630391478538513, 0.6537085771560669]"
FOUNDATION,361113,44159,covertype,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-06/11-37-58/weights/model_step_40000.pt,1,True,True,Foundation,0.8715999722480774,0.829039990901947,0.8278399705886841,0.2988753914833069,0.3770870268344879,0.3764912486076355,[0.8715999722480774],[0.829039990901947],[0.8278399705886841],[0.2988753914833069],[0.3770870268344879],[0.3764912486076355]
FOUNDATION,361282,45035,albert,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-06/11-37-58/weights/model_step_40000.pt,1,True,True,Foundation,0.6711000204086304,0.6575474739074707,0.6494656205177307,0.605215311050415,0.6240368485450745,0.6261316537857056,[0.6711000204086304],[0.6575474739074707],[0.6494656205177307],[0.605215311050415],[0.6240368485450745],[0.6261316537857056]
FOUNDATION,361283,45036,default-of-credit-card-clients,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:0,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-06/11-37-58/weights/model_step_40000.pt,1,True,True,Foundation,0.7210620840390524,0.6923506458600363,0.7113821109135946,0.5446608066558838,0.5923501054445902,0.5680519739786783,"[0.7274488806724548, 0.7101184129714966, 0.7256189584732056]","[0.6993299722671509, 0.6708542704582214, 0.7068676948547363]","[0.7141320109367371, 0.7148493528366089, 0.7051649689674377]","[0.5418632626533508, 0.553663969039917, 0.5384551882743835]","[0.5758306384086609, 0.6140711903572083, 0.5871484875679016]","[0.5692901611328125, 0.5623897314071655, 0.5724760293960571]"
FOUNDATION,361285,45038,road-safety,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-06/11-37-58/weights/model_step_40000.pt,1,True,True,Foundation,0.8187999725341797,0.761366605758667,0.7595400214195251,0.3798934519290924,0.4669274091720581,0.4678872525691986,[0.8187999725341797],[0.761366605758667],[0.7595400214195251],[0.3798934519290924],[0.4669274091720581],[0.4678872525691986]
FOUNDATION,361286,45039,compas-two-years,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:0,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-06/11-37-58/weights/model_step_40000.pt,1,True,True,Foundation,0.6835443178812662,0.6838180422782898,0.6813678542772929,0.596387525399526,0.6027680238087972,0.6036677757898966,"[0.6890103816986084, 0.6777905821800232, 0.6838319897651672]","[0.6778523325920105, 0.6957494616508484, 0.6778523325920105]","[0.6673058271408081, 0.6979866027832031, 0.6788111329078674]","[0.591045618057251, 0.5995690822601318, 0.5985478758811951]","[0.6008418202400208, 0.5857887864112854, 0.6216734647750854]","[0.6196370124816895, 0.5933878421783447, 0.5979784727096558]"
