model,openml_task_id,openml_dataset_id,openml_dataset_name,task,dataset_size,search_type,seed,device,hp__n_features,hp__n_classes,hp__dim,hp__n_layers,hp__n_heads,hp__attn_dropout,hp__y_as_float_embedding,hp__linear_attention,hp__max_samples_support,hp__max_samples_query,hp__max_epochs,hp__optimizer,hp__lr,hp__weight_decay,hp__lr_scheduler,hp__lr_scheduler_patience,hp__early_stopping_patience,hp__use_pretrained_weights,hp__path_to_weights,hp__n_ensembles,hp__use_quantile_transformer,hp__use_feature_count_scaling,hp__name,score_train_mean,score_val_mean,score_test_mean,loss_train_mean,loss_val_mean,loss_test_mean,scores_train,scores_val,scores_test,losses_train,losses_val,losses_test
FOUNDATION,361110,44156,electricity,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:1,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_240000.pt,1,True,True,Foundation,0.9275000095367432,0.8460547924041748,0.8449729084968567,0.21197104454040527,0.3370903432369232,0.3360942006111145,[0.9275000095367432],[0.8460547924041748],[0.8449729084968567],[0.21197104454040527],[0.3370903432369232],[0.3360942006111145]
FOUNDATION,361111,44157,eye_movements,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_240000.pt,1,True,True,Foundation,0.9260720014572144,0.6384015679359436,0.6481134096781412,0.2901240388552348,0.6080534060796102,0.6057878136634827,"[0.941032886505127, 0.9096713662147522, 0.9275117516517639]","[0.6330409646034241, 0.6242690086364746, 0.6578947305679321]","[0.6479049324989319, 0.6397748589515686, 0.6566604375839233]","[0.2741570472717285, 0.3079613149166107, 0.2882537543773651]","[0.617408812046051, 0.6183420419692993, 0.5884093642234802]","[0.6072947382926941, 0.602361798286438, 0.6077069044113159]"
FOUNDATION,361113,44159,covertype,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_240000.pt,1,True,True,Foundation,0.9628000259399414,0.8809400200843811,0.8828399777412415,0.13630646467208862,0.28028425574302673,0.2820344865322113,[0.9628000259399414],[0.8809400200843811],[0.8828399777412415],[0.13630646467208862],[0.28028425574302673],[0.2820344865322113]
FOUNDATION,361282,45035,albert,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_240000.pt,1,True,True,Foundation,0.7067999839782715,0.654784083366394,0.6510051488876343,0.5720752477645874,0.6236990094184875,0.6256605982780457,[0.7067999839782715],[0.654784083366394],[0.6510051488876343],[0.5720752477645874],[0.6236990094184875],[0.6256605982780457]
FOUNDATION,361283,45036,default-of-credit-card-clients,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:0,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_240000.pt,1,True,True,Foundation,0.7383925318717957,0.6909547646840414,0.7180774807929993,0.5239836970965067,0.5887149771054586,0.5608412623405457,"[0.7367061376571655, 0.7425188422203064, 0.735952615737915]","[0.6984924674034119, 0.6809045076370239, 0.6934673190116882]","[0.7083930969238281, 0.7284792065620422, 0.7173601388931274]","[0.529474139213562, 0.5188806653022766, 0.5235962867736816]","[0.5732606053352356, 0.6072787046432495, 0.5856056213378906]","[0.5647937655448914, 0.5515931248664856, 0.56613689661026]"
FOUNDATION,361285,45038,road-safety,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:1,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_240000.pt,1,True,True,Foundation,0.8989999890327454,0.7622182965278625,0.7631400227546692,0.29989469051361084,0.4504377543926239,0.4510205388069153,[0.8989999890327454],[0.7622182965278625],[0.7631400227546692],[0.29989469051361084],[0.4504377543926239],[0.4510205388069153]
FOUNDATION,361286,45039,compas-two-years,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:0,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-08/22-10-42/weights/model_step_240000.pt,1,True,True,Foundation,0.6857499082883199,0.6800894935925802,0.6826462149620056,0.5920088688532511,0.6018463770548502,0.6015186111132304,"[0.6849827170372009, 0.6867088675498962, 0.6855581402778625]","[0.6800894737243652, 0.6912751793861389, 0.6689038276672363]","[0.6644295454025269, 0.6816874146461487, 0.7018216848373413]","[0.5894619226455688, 0.5958998799324036, 0.590664803981781]","[0.602161705493927, 0.5863290429115295, 0.6170483827590942]","[0.6207547783851624, 0.5936102867126465, 0.5901907682418823]"
