model,openml_task_id,openml_dataset_id,openml_dataset_name,task,feature_type,dataset_size,search_type,seed,device,score_train_mean,score_val_mean,score_test_mean,loss_train_mean,loss_val_mean,loss_test_mean,scores_train,scores_val,scores_test,losses_train,losses_val,losses_test,hp__batch_size,hp__max_epochs,hp__optimizer,hp__lr,hp__weight_decay,hp__lr_scheduler,hp__lr_scheduler_patience,hp__early_stopping_patience,hp__use_pretrained_weights,hp__path_to_weights,hp__n_ensembles
TABPFN_FINETUNE,361094,44056,visualizing_soil,REGRESSION,MIXED,MEDIUM,DEFAULT,1,cuda:7,-5.077989260355632,-5.121254603068034,-5.137248675028483,934.4860026041666,927.062744140625,938.2162068684896,"[-5.119844436645508, -5.027763366699219, -5.086359977722168]","[-5.129191875457764, -5.160860061645508, -5.07371187210083]","[-5.0995869636535645, -5.199589729309082, -5.112569332122803]","[939.104248046875, 935.8040771484375, 928.5496826171875]","[939.3505249023438, 908.0133666992188, 933.8243408203125]","[934.351806640625, 927.4947509765625, 952.8020629882812]",10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361093,44055,analcatdata_supreme,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,-0.232719087600708,-0.2504493951797485,-0.2372938871383667,0.3666440844535827,0.4184273958206176,0.3737500786781311,"[-0.22596323490142822, -0.2382282018661499, -0.23002409934997559, -0.23307466506958008, -0.23630523681640625]","[-0.2158820629119873, -0.22199499607086182, -0.3058570623397827, -0.2793264389038086, -0.22918641567230225]","[-0.27466678619384766, -0.2295764684677124, -0.22316217422485352, -0.22342240810394287, -0.23564159870147705]","[0.3557068407535553, 0.3754235804080963, 0.3668458163738251, 0.3776487112045288, 0.3575954735279083]","[0.37233269214630127, 0.36834612488746643, 0.49690988659858704, 0.38074254989624023, 0.4738057255744934]","[0.4298492670059204, 0.3659224808216095, 0.3395485579967499, 0.35321980714797974, 0.380210280418396]",10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361097,44062,Brazilian_houses,REGRESSION,MIXED,MEDIUM,DEFAULT,1,cuda:7,-40.82603963216146,-41.13865407307943,-42.27519226074219,26.84908612569173,26.62276077270508,26.96122487386068,"[-40.6300048828125, -40.61547088623047, -41.232643127441406]","[-39.09615707397461, -41.604244232177734, -42.71556091308594]","[-43.41322708129883, -42.4866828918457, -40.92566680908203]","[26.800613403320312, 26.909082412719727, 26.837562561035156]","[25.87494468688965, 26.391496658325195, 27.60184097290039]","[27.14567756652832, 26.689434051513672, 27.04856300354004]",10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361103,44069,SGEMM_GPU_kernel_performance,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,-10.812857627868652,-10.532181739807127,-10.759504318237305,14.573545455932615,14.630097389221191,14.585619926452637,[-10.812857627868652],[-10.532181739807129],[-10.759504318237305],[14.573545455932617],[14.630097389221191],[14.585619926452637],10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361099,44065,nyc-taxi-green-dec-2016,REGRESSION,MIXED,MEDIUM,DEFAULT,1,cuda:7,-26.74116325378418,-27.522703170776367,-27.359037399291992,10.06159210205078,10.07566738128662,10.089926719665527,[-26.74116325378418],[-27.522703170776367],[-27.359037399291992],[10.061592102050781],[10.075667381286621],[10.089926719665527],10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361287,45043,seattlecrime6,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,-2.3476505279541016,-2.361077308654785,-2.3339381217956543,591645.8125,601843.8125,594702.75,[-2.3476505279541016],[-2.361077308654785],[-2.3339381217956543],[591645.8125],[601843.8125],[594702.75],10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361101,44066,house_sales,REGRESSION,MIXED,MEDIUM,DEFAULT,1,cuda:7,-20.348297119140625,-20.25827980041504,-20.554065704345703,5.941853046417236,5.961545944213867,5.924732685089111,[-20.348297119140625],[-20.25827980041504],[-20.554065704345703],[5.941853046417236],[5.961545944213867],[5.924732685089111],10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361098,44063,Bike_Sharing_Demand,REGRESSION,MIXED,MEDIUM,DEFAULT,1,cuda:7,-16.78691005706787,-17.187607765197754,-16.711661338806152,586159.03125,586403.40625,585695.53125,"[-16.769756317138672, -16.80406379699707]","[-17.255159378051758, -17.12005615234375]","[-16.513158798217773, -16.91016387939453]","[582971.75, 589346.3125]","[588232.5625, 584574.25]","[584275.9375, 587115.125]",10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361289,45047,Airlines_DepDelay_1M,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,-10.71030044555664,-10.634220123291016,-10.538002014160156,44.96424865722656,45.1049690246582,45.01110076904297,[-10.71030044555664],[-10.634220123291016],[-10.538002014160156],[44.96424865722656],[45.1049690246582],[45.01110076904297],10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361102,44068,particulate-matter-ukair-2017,REGRESSION,MIXED,MEDIUM,DEFAULT,1,cuda:7,-18.12387084960937,-18.17316055297852,-17.983400344848633,8.799360275268555,8.829834938049316,8.842735290527344,[-18.123870849609375],[-18.173160552978516],[-17.983400344848633],[8.799360275268555],[8.829834938049316],[8.842735290527344],10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
