model,openml_task_id,openml_dataset_id,openml_dataset_name,task,dataset_size,search_type,seed,device,hp__n_features,hp__n_classes,hp__dim,hp__n_layers,hp__n_heads,hp__attn_dropout,hp__y_as_float_embedding,hp__linear_attention,hp__max_samples_support,hp__max_samples_query,hp__max_epochs,hp__optimizer,hp__lr,hp__weight_decay,hp__lr_scheduler,hp__lr_scheduler_patience,hp__early_stopping_patience,hp__use_pretrained_weights,hp__path_to_weights,hp__n_ensembles,hp__use_quantile_transformer,hp__use_feature_count_scaling,hp__name,score_train_mean,score_val_mean,score_test_mean,loss_train_mean,loss_val_mean,loss_test_mean,scores_train,scores_val,scores_test,losses_train,losses_val,losses_test
FOUNDATION,361110,44156,electricity,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_280000.pt,1,True,True,Foundation,0.923799991607666,0.8431280851364136,0.8423138856887817,0.21605639159679413,0.3504646420478821,0.34884586930274963,[0.923799991607666],[0.8431280851364136],[0.8423138856887817],[0.21605639159679413],[0.3504646420478821],[0.34884586930274963]
FOUNDATION,361111,44157,eye_movements,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:0,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_280000.pt,1,True,True,Foundation,0.9165571133295695,0.6583820581436157,0.6504064997037252,0.2846206525961558,0.5980285406112671,0.6022392511367798,"[0.9432863593101501, 0.9158685207366943, 0.890516459941864]","[0.6608186960220337, 0.6476607918739319, 0.6666666865348816]","[0.6522826552391052, 0.6466541886329651, 0.6522826552391052]","[0.25027143955230713, 0.29501399397850037, 0.3085765242576599]","[0.6004893183708191, 0.6101511716842651, 0.583445131778717]","[0.5963643789291382, 0.602249026298523, 0.6081043481826782]"
FOUNDATION,361113,44159,covertype,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:1,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_280000.pt,1,True,True,Foundation,0.9584000110626221,0.8804600238800049,0.8793799877166748,0.1274545043706894,0.2817775309085846,0.2865665555000305,[0.9584000110626221],[0.8804600238800049],[0.8793799877166748],[0.1274545043706894],[0.2817775309085846],[0.2865665555000305]
FOUNDATION,361282,45035,albert,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:1,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_280000.pt,1,True,True,Foundation,0.7045999765396118,0.6557512879371643,0.6468899250030518,0.5726837515830994,0.6256081461906433,0.6300215721130371,[0.7045999765396118],[0.6557512879371643],[0.6468899250030518],[0.5726837515830994],[0.6256081461906433],[0.6300215721130371]
FOUNDATION,361283,45036,default-of-credit-card-clients,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_280000.pt,1,True,True,Foundation,0.730678141117096,0.6965382297833761,0.7184361616770426,0.5358064770698547,0.5863727728525797,0.5602226257324219,"[0.728632926940918, 0.7303552031517029, 0.733046293258667]","[0.7001674771308899, 0.6867671608924866, 0.7026800513267517]","[0.7126972675323486, 0.7256097793579102, 0.7170014381408691]","[0.542016327381134, 0.5326240062713623, 0.5327790975570679]","[0.578514814376831, 0.6029224991798401, 0.5776810050010681]","[0.5656622052192688, 0.5480442643165588, 0.566961407661438]"
FOUNDATION,361285,45038,road-safety,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_280000.pt,1,True,True,Foundation,0.878600001335144,0.7664766907691956,0.7660800218582153,0.3097987174987793,0.4490629732608795,0.44661203026771545,[0.878600001335144],[0.7664766907691956],[0.7660800218582153],[0.3097987174987793],[0.4490629732608795],[0.44661203026771545]
FOUNDATION,361286,45039,compas-two-years,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:1,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-05/13-19-17/weights/model_step_280000.pt,1,True,True,Foundation,0.683640201886495,0.6793437600135803,0.6836049954096476,0.5971451799074808,0.604751467704773,0.6015051007270813,"[0.6901611089706421, 0.6772152185440063, 0.6835442781448364]","[0.6778523325920105, 0.6800894737243652, 0.6800894737243652]","[0.6701821684837341, 0.693192720413208, 0.6874400973320007]","[0.5918838381767273, 0.6033739447593689, 0.5961777567863464]","[0.6022546291351318, 0.589855432510376, 0.622144341468811]","[0.6164193749427795, 0.5988255739212036, 0.5892703533172607]"
