model,openml_task_id,openml_dataset_id,openml_dataset_name,task,dataset_size,search_type,seed,device,hp__n_features,hp__n_classes,hp__dim,hp__n_layers,hp__n_heads,hp__attn_dropout,hp__y_as_float_embedding,hp__linear_attention,hp__max_samples_support,hp__max_samples_query,hp__max_epochs,hp__optimizer,hp__lr,hp__weight_decay,hp__lr_scheduler,hp__lr_scheduler_patience,hp__early_stopping_patience,hp__use_pretrained_weights,hp__path_to_weights,hp__n_ensembles,hp__use_quantile_transformer,hp__use_feature_count_scaling,hp__name,score_train_mean,score_val_mean,score_test_mean,loss_train_mean,loss_val_mean,loss_test_mean,scores_train,scores_val,scores_test,losses_train,losses_val,losses_test
FOUNDATION,361110,44156,electricity,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:1,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-06/12-00-35/weights/model_step_280000.pt,1,True,True,Foundation,0.9067000150680542,0.8438304662704468,0.8426148891448975,0.23560133576393127,0.3504323363304138,0.34793800115585327,[0.9067000150680542],[0.8438304662704468],[0.8426148891448975],[0.23560133576393127],[0.3504323363304138],[0.34793800115585327]
FOUNDATION,361111,44157,eye_movements,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-06/12-00-35/weights/model_step_280000.pt,1,True,True,Foundation,0.8642879525820414,0.6418128808339437,0.6326871116956075,0.3643129865328471,0.6100863218307495,0.6196170846621195,"[0.8538967370986938, 0.8424413204193115, 0.8965258002281189]","[0.6505848169326782, 0.6184210777282715, 0.6564327478408813]","[0.6310194134712219, 0.6122576594352722, 0.6547842621803284]","[0.37405526638031006, 0.4105548560619354, 0.3083288371562958]","[0.6207271814346313, 0.6406443119049072, 0.56888747215271]","[0.6225923895835876, 0.6400340795516968, 0.5962247848510742]"
FOUNDATION,361113,44159,covertype,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:0,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-06/12-00-35/weights/model_step_280000.pt,1,True,True,Foundation,0.9280999898910522,0.8617200255393982,0.8619999885559082,0.19663965702056885,0.31950438022613525,0.3181518614292145,[0.9280999898910522],[0.8617200255393982],[0.8619999885559082],[0.19663965702056885],[0.31950438022613525],[0.3181518614292145]
FOUNDATION,361282,45035,albert,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-06/12-00-35/weights/model_step_280000.pt,1,True,True,Foundation,0.6868000030517578,0.6521589159965515,0.6451727747917175,0.5910559296607971,0.6267865300178528,0.6307582259178162,[0.6868000030517578],[0.6521589159965515],[0.6451727747917175],[0.5910559296607971],[0.6267865300178528],[0.6307582259178162]
FOUNDATION,361283,45036,default-of-credit-card-clients,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-06/12-00-35/weights/model_step_280000.pt,1,True,True,Foundation,0.7265159686406454,0.6917923092842102,0.7128168344497681,0.539391040802002,0.5886324644088745,0.5642961263656616,"[0.7264800667762756, 0.7256189584732056, 0.7274488806724548]","[0.695142388343811, 0.6817420721054077, 0.6984924674034119]","[0.7076757550239563, 0.7170014381408691, 0.7137733101844788]","[0.542899489402771, 0.5403952598571777, 0.5348783731460571]","[0.5746317505836487, 0.6066893339157104, 0.5845763087272644]","[0.5700255632400513, 0.555051326751709, 0.5678114891052246]"
FOUNDATION,361285,45038,road-safety,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-06/12-00-35/weights/model_step_280000.pt,1,True,True,Foundation,0.8580999970436096,0.7620217800140381,0.7622399926185608,0.3348175883293152,0.452392041683197,0.4523184299468994,[0.8580999970436096],[0.7620217800140381],[0.7622399926185608],[0.3348175883293152],[0.452392041683197],[0.4523184299468994]
FOUNDATION,361286,45039,compas-two-years,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-06/12-00-35/weights/model_step_280000.pt,1,True,True,Foundation,0.6832566062609354,0.6756152113278707,0.6845637559890747,0.5974777738253275,0.6028862396876017,0.6010226607322693,"[0.6884349584579468, 0.6780782341957092, 0.6832566261291504]","[0.6868008971214294, 0.6800894737243652, 0.6599552631378174]","[0.6701821684837341, 0.6845637559890747, 0.6989453434944153]","[0.5917763113975525, 0.6033212542533875, 0.5973357558250427]","[0.5985774397850037, 0.5911781787872314, 0.6189031004905701]","[0.6163748502731323, 0.5956783294677734, 0.5910148024559021]"
