model,openml_task_id,openml_dataset_id,openml_dataset_name,task,dataset_size,search_type,seed,device,hp__n_features,hp__n_classes,hp__dim,hp__n_layers,hp__n_heads,hp__attn_dropout,hp__y_as_float_embedding,hp__linear_attention,hp__max_samples_support,hp__max_samples_query,hp__max_epochs,hp__optimizer,hp__lr,hp__weight_decay,hp__lr_scheduler,hp__lr_scheduler_patience,hp__early_stopping_patience,hp__use_pretrained_weights,hp__path_to_weights,hp__n_ensembles,hp__use_quantile_transformer,hp__use_feature_count_scaling,hp__name,score_train_mean,score_val_mean,score_test_mean,loss_train_mean,loss_val_mean,loss_test_mean,scores_train,scores_val,scores_test,losses_train,losses_val,losses_test
FOUNDATION,361110,44156,electricity,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-09/17-00-37/weights/model_step_180000.pt,1,True,True,Foundation,0.9261000156402588,0.842776894569397,0.8421633839607239,0.2136313021183014,0.35490503907203674,0.34904029965400696,[0.9261000156402588],[0.842776894569397],[0.8421633839607239],[0.2136313021183014],[0.35490503907203674],[0.34904029965400696]
FOUNDATION,361111,44157,eye_movements,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:5,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-09/17-00-37/weights/model_step_180000.pt,1,True,True,Foundation,0.9356494347254435,0.6569200952847799,0.645194927851359,0.2851978341738383,0.5994434952735901,0.6056946317354838,"[0.9692018628120422, 0.9158685207366943, 0.921877920627594]","[0.6666666865348816, 0.6374269127845764, 0.6666666865348816]","[0.6516572833061218, 0.6328955888748169, 0.6510319113731384]","[0.2345285415649414, 0.3162166476249695, 0.304848313331604]","[0.5902587175369263, 0.6361860036849976, 0.5718857645988464]","[0.5988824963569641, 0.6128157377243042, 0.6053856611251831]"
FOUNDATION,361113,44159,covertype,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:4,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-09/17-00-37/weights/model_step_180000.pt,1,True,True,Foundation,0.9508000016212463,0.8802400231361389,0.8771799802780151,0.14775115251541138,0.28886494040489197,0.29201769828796387,[0.9508000016212463],[0.8802400231361389],[0.8771799802780151],[0.14775115251541138],[0.28886494040489197],[0.29201769828796387]
FOUNDATION,361282,45035,albert,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:5,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-09/17-00-37/weights/model_step_180000.pt,1,True,True,Foundation,0.6996999979019165,0.6523661613464355,0.6471859812736511,0.5821384787559509,0.6245643496513367,0.62721848487854,[0.6996999979019165],[0.6523661613464355],[0.6471859812736511],[0.5821384787559509],[0.6245643496513367],[0.62721848487854]
FOUNDATION,361283,45036,default-of-credit-card-clients,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:2,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-09/17-00-37/weights/model_step_180000.pt,1,True,True,Foundation,0.7305346330006918,0.697096586227417,0.7198708852132162,0.5350436965624491,0.5871377984682719,0.5624598066012064,"[0.7329386472702026, 0.7288482189178467, 0.7298170328140259]","[0.7093802094459534, 0.6867671608924866, 0.695142388343811]","[0.7148493528366089, 0.7266858220100403, 0.7180774807929993]","[0.5344705581665039, 0.5355242490768433, 0.5351362824440002]","[0.5699517726898193, 0.6018483638763428, 0.5896132588386536]","[0.565575897693634, 0.552550733089447, 0.5692527890205383]"
FOUNDATION,361285,45038,road-safety,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:4,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-09/17-00-37/weights/model_step_180000.pt,1,True,True,Foundation,0.8855999708175659,0.7613338828086853,0.7618600130081177,0.31513214111328125,0.45655569434165955,0.4558809697628021,[0.8855999708175659],[0.7613338828086853],[0.7618600130081177],[0.31513214111328125],[0.45655569434165955],[0.4558809697628021]
FOUNDATION,361286,45039,compas-two-years,CLASSIFICATION,MEDIUM,DEFAULT,0,cuda:3,100,10,256,8,4,0.0,True,True,10000,10000,300,adamw,1e-05,0,False,30,40,True,outputs/2024-01-09/17-00-37/weights/model_step_180000.pt,1,True,True,Foundation,0.6829689542452494,0.6778523524602255,0.6861617167790731,0.5958843231201172,0.6024110515912374,0.5985767245292664,"[0.6875719428062439, 0.6806674599647522, 0.6806674599647522]","[0.6845637559890747, 0.6778523325920105, 0.6711409687995911]","[0.668264627456665, 0.6874400973320007, 0.7027804255485535]","[0.5918859839439392, 0.599449634552002, 0.5963173508644104]","[0.5976542234420776, 0.5886130332946777, 0.6209658980369568]","[0.6171339750289917, 0.590895414352417, 0.5877007842063904]"
